iteration,current_cost,best_cost,temperature
4415,993.113,826.89,204.945
4416,993.113,826.89,204.945
4417,993.113,826.89,204.945
4418,993.113,826.89,204.945
4419,993.113,826.89,204.945
4420,993.113,826.89,204.945
4421,1310.09,826.89,204.945
4422,1310.09,826.89,204.945
4423,1310.09,826.89,204.945
4424,1282.17,826.89,204.945
4425,1240.53,826.89,204.945
4426,1354.93,826.89,204.945
4427,1054.08,826.89,204.945
4428,1054.08,826.89,204.945
4429,1054.08,826.89,204.945
4430,1054.08,826.89,204.945
4431,932.162,826.89,204.945
4432,932.162,826.89,204.945
4433,932.162,826.89,204.945
4434,932.162,826.89,204.945
4435,932.162,826.89,204.945
4436,932.162,826.89,204.945
4437,932.162,826.89,204.945
4438,978.855,826.89,204.945
4439,978.855,826.89,204.945
4440,932.162,826.89,204.945
4441,932.162,826.89,202.896
4442,932.162,826.89,202.896
4443,932.162,826.89,202.896
4444,932.162,826.89,202.896
4445,932.162,826.89,202.896
4446,932.162,826.89,202.896
4447,932.162,826.89,202.896
4448,932.162,826.89,202.896
4449,932.162,826.89,202.896
4450,932.162,826.89,202.896
4451,913.721,826.89,202.896
4452,913.721,826.89,202.896
4453,913.721,826.89,202.896
4454,913.721,826.89,202.896
4455,913.721,826.89,202.896
4456,913.721,826.89,202.896
4457,969.229,826.89,202.896
4458,1092.64,826.89,202.896
4459,1092.64,826.89,202.896
4460,1092.64,826.89,202.896
4461,1092.64,826.89,202.896
4462,1072.29,826.89,202.896
4463,1072.29,826.89,202.896
4464,1072.29,826.89,202.896
4465,1072.29,826.89,202.896
4466,1049.63,826.89,202.896
4467,1049.63,826.89,202.896
4468,1049.63,826.89,202.896
4469,1049.63,826.89,202.896
4470,1030.56,826.89,202.896
4471,1030.56,826.89,202.896
4472,957.651,826.89,202.896
4473,957.651,826.89,202.896
4474,957.651,826.89,202.896
4475,957.651,826.89,202.896
4476,957.651,826.89,202.896
4477,957.651,826.89,202.896
4478,957.651,826.89,202.896
4479,957.651,826.89,202.896
4480,957.651,826.89,202.896
4481,915.537,826.89,200.867
4482,915.537,826.89,200.867
4483,900.585,826.89,200.867
4484,900.585,826.89,200.867
4485,900.585,826.89,200.867
4486,900.585,826.89,200.867
4487,987.866,826.89,200.867
4488,987.866,826.89,200.867
4489,987.866,826.89,200.867
4490,987.866,826.89,200.867
4491,910.209,826.89,200.867
4492,910.209,826.89,200.867
4493,910.209,826.89,200.867
4494,910.209,826.89,200.867
4495,910.209,826.89,200.867
4496,904.316,826.89,200.867
4497,904.316,826.89,200.867
4498,889.996,826.89,200.867
4499,889.996,826.89,200.867
4500,889.996,826.89,200.867
4501,889.996,826.89,200.867
4502,889.996,826.89,200.867
4503,889.996,826.89,200.867
4504,889.996,826.89,200.867
4505,889.996,826.89,200.867
4506,889.996,826.89,200.867
4507,889.996,826.89,200.867
4508,889.996,826.89,200.867
4509,889.996,826.89,200.867
4510,889.996,826.89,200.867
4511,889.996,826.89,200.867
4512,889.996,826.89,200.867
4513,889.996,826.89,200.867
4514,889.996,826.89,200.867
4515,889.996,826.89,200.867
4516,889.996,826.89,200.867
4517,889.996,826.89,200.867
4518,889.996,826.89,200.867
4519,889.996,826.89,200.867
4520,889.996,826.89,200.867
4521,889.996,826.89,198.858
4522,889.996,826.89,198.858
4523,896.365,826.89,198.858
4524,996.571,826.89,198.858
4525,996.571,826.89,198.858
4526,996.571,826.89,198.858
4527,996.571,826.89,198.858
4528,996.571,826.89,198.858
4529,996.571,826.89,198.858
4530,996.571,826.89,198.858
4531,996.571,826.89,198.858
4532,996.571,826.89,198.858
4533,996.571,826.89,198.858
4534,996.571,826.89,198.858
4535,996.571,826.89,198.858
4536,996.571,826.89,198.858
4537,996.571,826.89,198.858
4538,955.631,826.89,198.858
4539,955.631,826.89,198.858
4540,955.631,826.89,198.858
4541,955.631,826.89,198.858
4542,955.631,826.89,198.858
4543,1006.88,826.89,198.858
4544,1006.88,826.89,198.858
4545,909.648,826.89,198.858
4546,909.648,826.89,198.858
4547,909.648,826.89,198.858
4548,910.307,826.89,198.858
4549,910.307,826.89,198.858
4550,910.307,826.89,198.858
4551,910.307,826.89,198.858
4552,910.307,826.89,198.858
4553,909.648,826.89,198.858
4554,974.822,826.89,198.858
4555,974.822,826.89,198.858
4556,974.822,826.89,198.858
4557,974.822,826.89,198.858
4558,975.631,826.89,198.858
4559,975.631,826.89,198.858
4560,975.631,826.89,198.858
4561,975.631,826.89,196.869
4562,975.631,826.89,196.869
4563,1086.5,826.89,196.869
4564,1086.5,826.89,196.869
4565,1086.5,826.89,196.869
4566,1086.5,826.89,196.869
4567,1005.99,826.89,196.869
4568,1005.99,826.89,196.869
4569,1005.99,826.89,196.869
4570,1005.99,826.89,196.869
4571,1005.99,826.89,196.869
4572,1005.99,826.89,196.869
4573,1005.99,826.89,196.869
4574,1005.99,826.89,196.869
4575,1005.99,826.89,196.869
4576,1005.99,826.89,196.869
4577,1005.99,826.89,196.869
4578,1005.99,826.89,196.869
4579,1005.99,826.89,196.869
4580,1005.99,826.89,196.869
4581,1005.99,826.89,196.869
4582,1005.99,826.89,196.869
4583,1005.99,826.89,196.869
4584,1005.99,826.89,196.869
4585,925.398,826.89,196.869
4586,925.398,826.89,196.869
4587,925.398,826.89,196.869
4588,924.59,826.89,196.869
4589,924.59,826.89,196.869
4590,924.59,826.89,196.869
4591,924.59,826.89,196.869
4592,924.59,826.89,196.869
4593,924.59,826.89,196.869
4594,924.59,826.89,196.869
4595,924.59,826.89,196.869
4596,924.59,826.89,196.869
4597,924.59,826.89,196.869
4598,924.59,826.89,196.869
4599,924.59,826.89,196.869
4600,924.59,826.89,196.869
4601,924.59,826.89,194.901
4602,924.59,826.89,194.901
4603,924.59,826.89,194.901
4604,924.59,826.89,194.901
4605,924.59,826.89,194.901
4606,924.59,826.89,194.901
4607,924.59,826.89,194.901
4608,936.078,826.89,194.901
4609,936.078,826.89,194.901
4610,936.078,826.89,194.901
4611,1016.55,826.89,194.901
4612,1016.55,826.89,194.901
4613,953.66,826.89,194.901
4614,953.66,826.89,194.901
4615,953.66,826.89,194.901
4616,953.66,826.89,194.901
4617,953.66,826.89,194.901
4618,953.66,826.89,194.901
4619,953.66,826.89,194.901
4620,953.66,826.89,194.901
4621,953.66,826.89,194.901
4622,1094.93,826.89,194.901
4623,953.66,826.89,194.901
4624,953.66,826.89,194.901
4625,953.66,826.89,194.901
4626,953.66,826.89,194.901
4627,953.66,826.89,194.901
4628,953.66,826.89,194.901
4629,953.66,826.89,194.901
4630,953.66,826.89,194.901
4631,953.66,826.89,194.901
4632,953.66,826.89,194.901
4633,953.66,826.89,194.901
4634,953.66,826.89,194.901
4635,953.66,826.89,194.901
4636,1070.27,826.89,194.901
4637,1070.27,826.89,194.901
4638,992.527,826.89,194.901
4639,948.114,826.89,194.901
4640,948.114,826.89,194.901
4641,948.114,826.89,192.952
4642,948.114,826.89,192.952
4643,948.114,826.89,192.952
4644,937.057,826.89,192.952
4645,937.057,826.89,192.952
4646,937.057,826.89,192.952
4647,937.057,826.89,192.952
4648,937.057,826.89,192.952
4649,937.057,826.89,192.952
4650,937.057,826.89,192.952
4651,937.057,826.89,192.952
4652,937.057,826.89,192.952
4653,937.057,826.89,192.952
4654,937.057,826.89,192.952
4655,937.057,826.89,192.952
4656,937.057,826.89,192.952
4657,937.057,826.89,192.952
4658,937.057,826.89,192.952
4659,937.057,826.89,192.952
4660,937.057,826.89,192.952
4661,937.057,826.89,192.952
4662,937.057,826.89,192.952
4663,937.057,826.89,192.952
4664,937.057,826.89,192.952
4665,937.057,826.89,192.952
4666,1026.4,826.89,192.952
4667,1026.4,826.89,192.952
4668,1026.4,826.89,192.952
4669,980.967,826.89,192.952
4670,891.627,826.89,192.952
4671,891.627,826.89,192.952
4672,891.627,826.89,192.952
4673,891.627,826.89,192.952
4674,891.627,826.89,192.952
4675,891.627,826.89,192.952
4676,891.627,826.89,192.952
4677,891.627,826.89,192.952
4678,891.627,826.89,192.952
4679,891.627,826.89,192.952
4680,891.627,826.89,192.952
4681,891.627,826.89,191.022
4682,891.627,826.89,191.022
4683,891.627,826.89,191.022
4684,891.627,826.89,191.022
4685,891.627,826.89,191.022
4686,891.627,826.89,191.022
4687,891.627,826.89,191.022
4688,891.627,826.89,191.022
4689,885.102,826.89,191.022
4690,885.102,826.89,191.022
4691,885.102,826.89,191.022
4692,885.102,826.89,191.022
4693,885.102,826.89,191.022
4694,885.102,826.89,191.022
4695,885.102,826.89,191.022
4696,885.102,826.89,191.022
4697,885.102,826.89,191.022
4698,885.102,826.89,191.022
4699,885.102,826.89,191.022
4700,885.102,826.89,191.022
4701,885.102,826.89,191.022
4702,885.102,826.89,191.022
4703,885.102,826.89,191.022
4704,885.102,826.89,191.022
4705,885.102,826.89,191.022
4706,885.102,826.89,191.022
4707,885.102,826.89,191.022
4708,885.102,826.89,191.022
4709,885.102,826.89,191.022
4710,885.102,826.89,191.022
4711,885.102,826.89,191.022
4712,885.102,826.89,191.022
4713,885.102,826.89,191.022
4714,885.102,826.89,191.022
4715,885.102,826.89,191.022
4716,885.102,826.89,191.022
4717,885.102,826.89,191.022
4718,885.102,826.89,191.022
4719,885.102,826.89,191.022
4720,885.102,826.89,191.022
4721,885.102,826.89,189.112
4722,885.102,826.89,189.112
4723,885.102,826.89,189.112
4724,885.102,826.89,189.112
4725,885.102,826.89,189.112
4726,885.102,826.89,189.112
4727,885.102,826.89,189.112
4728,885.102,826.89,189.112
4729,885.102,826.89,189.112
4730,885.102,826.89,189.112
4731,885.102,826.89,189.112
4732,885.102,826.89,189.112
4733,885.102,826.89,189.112
4734,885.102,826.89,189.112
4735,885.102,826.89,189.112
4736,885.102,826.89,189.112
4737,885.102,826.89,189.112
4738,885.102,826.89,189.112
4739,885.102,826.89,189.112
4740,885.102,826.89,189.112
4741,885.102,826.89,189.112
4742,885.102,826.89,189.112
4743,885.102,826.89,189.112
4744,885.102,826.89,189.112
4745,885.102,826.89,189.112
4746,899.827,826.89,189.112
4747,899.827,826.89,189.112
4748,899.827,826.89,189.112
4749,899.827,826.89,189.112
4750,899.827,826.89,189.112
4751,899.827,826.89,189.112
4752,899.827,826.89,189.112
4753,899.827,826.89,189.112
4754,899.827,826.89,189.112
4755,899.827,826.89,189.112
4756,899.827,826.89,189.112
4757,899.827,826.89,189.112
4758,899.827,826.89,189.112
4759,997.764,826.89,189.112
4760,997.764,826.89,189.112
4761,997.764,826.89,187.221
4762,997.764,826.89,187.221
4763,997.764,826.89,187.221
4764,935.916,826.89,187.221
4765,935.916,826.89,187.221
4766,935.916,826.89,187.221
4767,935.916,826.89,187.221
4768,938.158,826.89,187.221
4769,938.158,826.89,187.221
4770,938.158,826.89,187.221
4771,938.158,826.89,187.221
4772,938.158,826.89,187.221
4773,968.639,826.89,187.221
4774,968.639,826.89,187.221
4775,968.639,826.89,187.221
4776,968.639,826.89,187.221
4777,968.639,826.89,187.221
4778,968.639,826.89,187.221
4779,966.336,826.89,187.221
4780,966.336,826.89,187.221
4781,966.336,826.89,187.221
4782,966.336,826.89,187.221
4783,924.185,826.89,187.221
4784,924.185,826.89,187.221
4785,936.392,826.89,187.221
4786,936.392,826.89,187.221
4787,935.855,826.89,187.221
4788,935.855,826.89,187.221
4789,935.855,826.89,187.221
4790,935.855,826.89,187.221
4791,935.855,826.89,187.221
4792,935.855,826.89,187.221
4793,935.855,826.89,187.221
4794,935.855,826.89,187.221
4795,935.855,826.89,187.221
4796,855.251,826.89,187.221
4797,855.251,826.89,187.221
4798,855.251,826.89,187.221
4799,1044.53,826.89,187.221
4800,989.066,826.89,187.221
4801,989.066,826.89,185.349
4802,855.251,826.89,185.349
4803,855.234,826.89,185.349
4804,855.234,826.89,185.349
4805,855.234,826.89,185.349
4806,855.234,826.89,185.349
4807,855.234,826.89,185.349
4808,855.234,826.89,185.349
4809,855.234,826.89,185.349
4810,877.425,826.89,185.349
4811,877.425,826.89,185.349
4812,877.425,826.89,185.349
4813,971.901,826.89,185.349
4814,971.901,826.89,185.349
4815,971.901,826.89,185.349
4816,971.901,826.89,185.349
4817,971.901,826.89,185.349
4818,971.901,826.89,185.349
4819,1042.33,826.89,185.349
4820,1042.33,826.89,185.349
4821,1042.33,826.89,185.349
4822,1042.33,826.89,185.349
4823,1042.33,826.89,185.349
4824,1042.33,826.89,185.349
4825,1042.33,826.89,185.349
4826,1042.33,826.89,185.349
4827,1042.33,826.89,185.349
4828,1042.33,826.89,185.349
4829,1073.58,826.89,185.349
4830,933.639,826.89,185.349
4831,933.639,826.89,185.349
4832,933.639,826.89,185.349
4833,933.639,826.89,185.349
4834,900.289,826.89,185.349
4835,900.289,826.89,185.349
4836,914.609,826.89,185.349
4837,914.609,826.89,185.349
4838,906.804,826.89,185.349
4839,906.804,826.89,185.349
4840,906.804,826.89,185.349
4841,906.804,826.89,183.495
4842,906.804,826.89,183.495
4843,900.289,826.89,183.495
4844,900.289,826.89,183.495
4845,927.721,826.89,183.495
4846,915.729,826.89,183.495
4847,915.729,826.89,183.495
4848,906.804,826.89,183.495
4849,906.804,826.89,183.495
4850,906.804,826.89,183.495
4851,906.804,826.89,183.495
4852,906.804,826.89,183.495
4853,906.804,826.89,183.495
4854,906.804,826.89,183.495
4855,906.804,826.89,183.495
4856,1614.56,826.89,183.495
4857,1614.72,826.89,183.495
4858,1614.17,826.89,183.495
4859,1614.17,826.89,183.495
4860,1283.71,826.89,183.495
4861,1283.71,826.89,183.495
4862,1089.98,826.89,183.495
4863,1089.98,826.89,183.495
4864,1089.98,826.89,183.495
4865,1089.98,826.89,183.495
4866,1089.98,826.89,183.495
4867,1089.98,826.89,183.495
4868,1089.98,826.89,183.495
4869,1089.98,826.89,183.495
4870,1089.98,826.89,183.495
4871,1089.98,826.89,183.495
4872,1077.58,826.89,183.495
4873,1077.58,826.89,183.495
4874,978.874,826.89,183.495
4875,978.874,826.89,183.495
4876,978.874,826.89,183.495
4877,978.874,826.89,183.495
4878,978.874,826.89,183.495
4879,978.874,826.89,183.495
4880,911.751,826.89,183.495
4881,906.804,826.89,181.66
4882,906.804,826.89,181.66
4883,906.804,826.89,181.66
4884,906.804,826.89,181.66
4885,906.804,826.89,181.66
4886,906.804,826.89,181.66
4887,906.804,826.89,181.66
4888,906.804,826.89,181.66
4889,906.804,826.89,181.66
4890,1059.07,826.89,181.66
4891,1059.07,826.89,181.66
4892,999.232,826.89,181.66
4893,999.232,826.89,181.66
4894,887.56,826.89,181.66
4895,887.56,826.89,181.66
4896,887.56,826.89,181.66
4897,887.56,826.89,181.66
4898,887.56,826.89,181.66
4899,887.56,826.89,181.66
4900,887.56,826.89,181.66
4901,887.56,826.89,181.66
4902,887.56,826.89,181.66
4903,887.56,826.89,181.66
4904,887.56,826.89,181.66
4905,887.56,826.89,181.66
4906,887.56,826.89,181.66
4907,887.56,826.89,181.66
4908,887.56,826.89,181.66
4909,887.56,826.89,181.66
4910,887.56,826.89,181.66
4911,887.56,826.89,181.66
4912,887.56,826.89,181.66
4913,887.56,826.89,181.66
4914,887.56,826.89,181.66
4915,887.56,826.89,181.66
4916,887.56,826.89,181.66
4917,887.56,826.89,181.66
4918,887.56,826.89,181.66
4919,887.56,826.89,181.66
4920,887.56,826.89,181.66
4921,887.56,826.89,179.844
4922,887.56,826.89,179.844
4923,887.56,826.89,179.844
4924,887.56,826.89,179.844
4925,887.56,826.89,179.844
4926,887.56,826.89,179.844
4927,887.56,826.89,179.844
4928,887.56,826.89,179.844
4929,887.56,826.89,179.844
4930,887.56,826.89,179.844
4931,887.56,826.89,179.844
4932,1189.23,826.89,179.844
4933,1189.23,826.89,179.844
4934,1189.23,826.89,179.844
4935,1189.23,826.89,179.844
4936,887.56,826.89,179.844
4937,887.56,826.89,179.844
4938,887.56,826.89,179.844
4939,887.56,826.89,179.844
4940,887.56,826.89,179.844
4941,887.56,826.89,179.844
4942,887.56,826.89,179.844
4943,887.56,826.89,179.844
4944,887.56,826.89,179.844
4945,887.56,826.89,179.844
4946,887.56,826.89,179.844
4947,887.56,826.89,179.844
4948,887.56,826.89,179.844
4949,887.56,826.89,179.844
4950,887.56,826.89,179.844
4951,887.56,826.89,179.844
4952,887.56,826.89,179.844
4953,887.56,826.89,179.844
4954,887.56,826.89,179.844
4955,887.56,826.89,179.844
4956,888.754,826.89,179.844
4957,888.754,826.89,179.844
4958,888.754,826.89,179.844
4959,888.754,826.89,179.844
4960,881.034,826.89,179.844
4961,1272.28,826.89,178.045
4962,1272.28,826.89,178.045
4963,1272.28,826.89,178.045
4964,1272.28,826.89,178.045
4965,881.034,826.89,178.045
4966,881.034,826.89,178.045
4967,974.929,826.89,178.045
4968,974.929,826.89,178.045
4969,974.929,826.89,178.045
4970,974.929,826.89,178.045
4971,974.929,826.89,178.045
4972,971.269,826.89,178.045
4973,971.269,826.89,178.045
4974,1296.46,826.89,178.045
4975,971.269,826.89,178.045
4976,971.269,826.89,178.045
4977,971.269,826.89,178.045
4978,971.269,826.89,178.045
4979,971.269,826.89,178.045
4980,971.269,826.89,178.045
4981,971.269,826.89,178.045
4982,971.269,826.89,178.045
4983,971.269,826.89,178.045
4984,971.269,826.89,178.045
4985,988.851,826.89,178.045
4986,988.851,826.89,178.045
4987,988.851,826.89,178.045
4988,988.851,826.89,178.045
4989,988.851,826.89,178.045
4990,988.851,826.89,178.045
4991,987.59,826.89,178.045
4992,973.171,826.89,178.045
4993,973.171,826.89,178.045
4994,973.171,826.89,178.045
4995,973.171,826.89,178.045
4996,973.171,826.89,178.045
4997,973.171,826.89,178.045
4998,973.171,826.89,178.045
4999,973.171,826.89,178.045
5000,973.171,826.89,178.045
5001,879.275,826.89,176.265
5002,879.275,826.89,176.265
5003,879.275,826.89,176.265
5004,879.275,826.89,176.265
5005,879.275,826.89,176.265
5006,871.072,826.89,176.265
5007,917.438,826.89,176.265
5008,917.438,826.89,176.265
5009,917.438,826.89,176.265
5010,871.072,826.89,176.265
5011,871.072,826.89,176.265
5012,871.072,826.89,176.265
5013,871.072,826.89,176.265
5014,871.072,826.89,176.265
5015,871.072,826.89,176.265
5016,871.072,826.89,176.265
5017,879.275,826.89,176.265
5018,879.275,826.89,176.265
5019,879.275,826.89,176.265
5020,879.275,826.89,176.265
5021,879.275,826.89,176.265
5022,879.275,826.89,176.265
5023,879.275,826.89,176.265
5024,879.275,826.89,176.265
5025,868.218,826.89,176.265
5026,868.218,826.89,176.265
5027,868.218,826.89,176.265
5028,868.218,826.89,176.265
5029,868.218,826.89,176.265
5030,868.218,826.89,176.265
5031,868.218,826.89,176.265
5032,868.218,826.89,176.265
5033,868.218,826.89,176.265
5034,868.218,826.89,176.265
5035,868.218,826.89,176.265
5036,868.218,826.89,176.265
5037,868.218,826.89,176.265
5038,868.218,826.89,176.265
5039,868.218,826.89,176.265
5040,868.218,826.89,176.265
5041,868.218,826.89,174.502
5042,868.218,826.89,174.502
5043,879.275,826.89,174.502
5044,879.275,826.89,174.502
5045,879.275,826.89,174.502
5046,879.275,826.89,174.502
5047,879.275,826.89,174.502
5048,879.275,826.89,174.502
5049,871.072,826.89,174.502
5050,871.072,826.89,174.502
5051,871.072,826.89,174.502
5052,871.072,826.89,174.502
5053,871.072,826.89,174.502
5054,871.072,826.89,174.502
5055,871.072,826.89,174.502
5056,871.072,826.89,174.502
5057,871.072,826.89,174.502
5058,871.072,826.89,174.502
5059,871.072,826.89,174.502
5060,871.072,826.89,174.502
5061,871.072,826.89,174.502
5062,871.072,826.89,174.502
5063,871.072,826.89,174.502
5064,871.072,826.89,174.502
5065,871.072,826.89,174.502
5066,871.072,826.89,174.502
5067,871.072,826.89,174.502
5068,917.438,826.89,174.502
5069,1077.7,826.89,174.502
5070,1077.7,826.89,174.502
5071,1077.7,826.89,174.502
5072,1077.7,826.89,174.502
5073,1077.7,826.89,174.502
5074,1077.7,826.89,174.502
5075,983.802,826.89,174.502
5076,983.802,826.89,174.502
5077,983.802,826.89,174.502
5078,983.802,826.89,174.502
5079,980.948,826.89,174.502
5080,980.948,826.89,174.502
5081,980.948,826.89,172.757
5082,980.948,826.89,172.757
5083,980.948,826.89,172.757
5084,980.948,826.89,172.757
5085,980.948,826.89,172.757
5086,974.423,826.89,172.757
5087,974.423,826.89,172.757
5088,974.423,826.89,172.757
5089,974.423,826.89,172.757
5090,861.693,826.89,172.757
5091,861.693,826.89,172.757
5092,861.693,826.89,172.757
5093,861.693,826.89,172.757
5094,861.693,826.89,172.757
5095,861.693,826.89,172.757
5096,861.693,826.89,172.757
5097,861.693,826.89,172.757
5098,861.693,826.89,172.757
5099,861.693,826.89,172.757
5100,879.275,826.89,172.757
5101,879.275,826.89,172.757
5102,879.275,826.89,172.757
5103,861.693,826.89,172.757
5104,861.693,826.89,172.757
5105,861.693,826.89,172.757
5106,861.693,826.89,172.757
5107,861.693,826.89,172.757
5108,861.693,826.89,172.757
5109,935.734,826.89,172.757
5110,935.734,826.89,172.757
5111,935.734,826.89,172.757
5112,935.734,826.89,172.757
5113,935.542,826.89,172.757
5114,905.199,826.89,172.757
5115,905.199,826.89,172.757
5116,905.199,826.89,172.757
5117,905.199,826.89,172.757
5118,905.199,826.89,172.757
5119,905.199,826.89,172.757
5120,889.531,826.89,172.757
5121,889.531,826.89,171.029
5122,889.531,826.89,171.029
5123,889.531,826.89,171.029
5124,1207.17,826.89,171.029
5125,853.18,826.89,171.029
5126,853.18,826.89,171.029
5127,853.18,826.89,171.029
5128,853.18,826.89,171.029
5129,853.18,826.89,171.029
5130,853.18,826.89,171.029
5131,853.18,826.89,171.029
5132,853.18,826.89,171.029
5133,853.18,826.89,171.029
5134,853.18,826.89,171.029
5135,853.18,826.89,171.029
5136,853.18,826.89,171.029
5137,853.18,826.89,171.029
5138,853.18,826.89,171.029
5139,853.18,826.89,171.029
5140,853.18,826.89,171.029
5141,853.18,826.89,171.029
5142,853.18,826.89,171.029
5143,853.18,826.89,171.029
5144,853.18,826.89,171.029
5145,853.18,826.89,171.029
5146,853.18,826.89,171.029
5147,853.18,826.89,171.029
5148,853.18,826.89,171.029
5149,853.18,826.89,171.029
5150,853.18,826.89,171.029
5151,853.18,826.89,171.029
5152,853.18,826.89,171.029
5153,853.18,826.89,171.029
5154,853.18,826.89,171.029
5155,853.18,826.89,171.029
5156,853.18,826.89,171.029
5157,853.18,826.89,171.029
5158,933.649,826.89,171.029
5159,933.649,826.89,171.029
5160,933.649,826.89,171.029
5161,933.649,826.89,169.319
5162,933.649,826.89,169.319
5163,933.649,826.89,169.319
5164,933.649,826.89,169.319
5165,933.649,826.89,169.319
5166,933.649,826.89,169.319
5167,933.649,826.89,169.319
5168,933.649,826.89,169.319
5169,933.649,826.89,169.319
5170,933.649,826.89,169.319
5171,968.259,826.89,169.319
5172,968.259,826.89,169.319
5173,968.259,826.89,169.319
5174,968.259,826.89,169.319
5175,968.259,826.89,169.319
5176,968.259,826.89,169.319
5177,968.259,826.89,169.319
5178,968.259,826.89,169.319
5179,968.259,826.89,169.319
5180,993.947,826.89,169.319
5181,968.259,826.89,169.319
5182,968.259,826.89,169.319
5183,968.259,826.89,169.319
5184,968.259,826.89,169.319
5185,968.259,826.89,169.319
5186,968.259,826.89,169.319
5187,968.259,826.89,169.319
5188,968.259,826.89,169.319
5189,968.259,826.89,169.319
5190,968.259,826.89,169.319
5191,968.259,826.89,169.319
5192,968.259,826.89,169.319
5193,968.259,826.89,169.319
5194,968.259,826.89,169.319
5195,968.259,826.89,169.319
5196,968.259,826.89,169.319
5197,968.259,826.89,169.319
5198,968.259,826.89,169.319
5199,968.259,826.89,169.319
5200,968.259,826.89,169.319
5201,968.259,826.89,167.626
5202,968.259,826.89,167.626
5203,969.538,826.89,167.626
5204,969.538,826.89,167.626
5205,906.65,826.89,167.626
5206,906.65,826.89,167.626
5207,906.65,826.89,167.626
5208,906.65,826.89,167.626
5209,906.65,826.89,167.626
5210,895.593,826.89,167.626
5211,895.593,826.89,167.626
5212,895.593,826.89,167.626
5213,969.538,826.89,167.626
5214,1103.35,826.89,167.626
5215,969.538,826.89,167.626
5216,969.538,826.89,167.626
5217,911.737,826.89,167.626
5218,911.737,826.89,167.626
5219,911.737,826.89,167.626
5220,911.737,826.89,167.626
5221,911.737,826.89,167.626
5222,911.737,826.89,167.626
5223,911.737,826.89,167.626
5224,1045.55,826.89,167.626
5225,1045.55,826.89,167.626
5226,1045.55,826.89,167.626
5227,1045.55,826.89,167.626
5228,1051.31,826.89,167.626
5229,1051.31,826.89,167.626
5230,1045.55,826.89,167.626
5231,1018.98,826.89,167.626
5232,1018.98,826.89,167.626
5233,1018.98,826.89,167.626
5234,1024.74,826.89,167.626
5235,1024.74,826.89,167.626
5236,1024.74,826.89,167.626
5237,917.498,826.89,167.626
5238,961.115,826.89,167.626
5239,961.115,826.89,167.626
5240,949.155,826.89,167.626
